Run command:
./bin/aff3ct --sim-type "BFER" -C "TURBO" -K "1024" -m "0" -M "4.0" -s "0.25" --enc-sub-std "LTE" --chn-type "AWGN_FAST" --mdm-type "SCMA" --mdm-ite "5" -i "6" --mnt-max-fe "100" --src-fra "6" --dec-sf-type "LTE_VEC" --mdm-psi "PSI3" --sim-pyber "SCMA-PSI3 + Turbo" --ter-freq "0" -t "0" --sim-no-colors --sim-stop-time "43200" 
Curve name:
SCMA-PSI3 + Turbo
# -------------------------------------------------
# ---- A FAST FORWARD ERROR CORRECTION TOOL >> ----
# -------------------------------------------------
# Parameters :
# * Simulation ------------------------------------
#    ** Type                   = BFER
#    ** Type of bits           = int32
#    ** Type of reals          = float32
#    ** Date (UTC)             = 2017-10-28 19:38:55
#    ** Git version            = v1.1-beta.0-963-gc9baccd
#    ** Code type (C)          = TURBO
#    ** SNR min (m)            = 0.000000 dB
#    ** SNR max (M)            = 4.000100 dB
#    ** SNR step (s)           = 0.250000 dB
#    ** Seed                   = 0
#    ** Statistics             = off
#    ** Debug mode             = off
#    ** Multi-threading (t)    = 64 thread(s)
#    ** SNR type               = EB
#    ** Coset approach (c)     = no
#    ** Coded monitoring       = no
#    ** Bad frames tracking    = off
#    ** Bad frames replay      = off
#    ** Bit rate               = 0.332036
#    ** Inter frame level      = 6
# * Source ----------------------------------------
#    ** Type                   = RAND
#    ** Info. bits (K_info)    = 1024
# * Codec -----------------------------------------
#    ** Type                   = TURBO
#    ** Info. bits (K)         = 1024
#    ** Codeword size (N_cw)   = 3084
#    ** Frame size (N)         = 3084
#    ** Code rate              = 0.332036
# * Encoder ---------------------------------------
#    ** Type                   = TURBO
#    ** Systematic             = yes
#    ** Tail length            = 12
#    Encoder --------------------------------------
#    ** Type                   = RSC
#    ** Systematic             = yes
#    ** Tail length            = 6
#    ** Buffered               = on
#    ** Standard               = LTE
#    ** Polynomials            = {013,015}
# * Interleaver -----------------------------------
#    ** Type                   = LTE
#    ** Size                   = 1024
#    ** Inter frame level      = 6
# * Decoder ---------------------------------------
#    ** Type (D)               = TURBO
#    ** Implementation         = FAST
#    ** Systematic             = yes
#    ** Num. of iterations (i) = 6
#    ** Enable json            = off
#    ** Self-corrected         = off
#    Scaling factor -------------------------------
#    ** Enabled                = yes
#    ** Scaling factor (SF)    = LTE_VEC
#    ** SF iterations          = 6
#    Flip and check -------------------------------
#    ** Enabled                = no
#    Decoder --------------------------------------
#    ** Type (D)               = BCJR
#    ** Implementation         = STD
#    ** Systematic             = yes
#    ** Standard               = LTE
#    ** Polynomials            = {013,015}
#    ** Max type               = MAX
# * Modem -----------------------------------------
#    ** Type                   = SCMA
#    ** Bits per symbol        = 3
#    ** Sampling factor        = 1
#    ** Sigma square           = on
#    ** Number of iterations   = 5
#    ** Psi function           = PSI3
# * Channel ---------------------------------------
#    ** Type                   = AWGN_FAST
#    ** Complex                = on
#    ** Add users              = on
# * Monitor ---------------------------------------
#    ** Frame error count (e)  = 100
# * Terminal --------------------------------------
#    ** Type                   = STD
#    ** Enabled                = yes
#    ** Frequency (ms)         = 0
#
# The simulation is running...
# ----------------------------------------------------------------------||---------------------
#       Bit Error Rate (BER) and Frame Error Rate (FER) depending       ||  Global throughput  
#                    on the Signal Noise Ratio (SNR)                    ||  and elapsed time   
# ----------------------------------------------------------------------||---------------------
# -------|-------|----------|----------|----------|----------|----------||----------|----------
#  Es/N0 | Eb/N0 |      FRA |       BE |       FE |      BER |      FER ||  SIM_THR |    ET/RT 
#   (dB) |  (dB) |          |          |          |          |          ||   (Mb/s) | (hhmmss) 
# -------|-------|----------|----------|----------|----------|----------||----------|----------
   -0.02 |  0.00 |      480 |   139090 |      480 | 2.83e-01 | 1.00e+00 ||     0.89 | 00h00'00  
    0.23 |  0.25 |      480 |   134308 |      480 | 2.73e-01 | 1.00e+00 ||     3.48 | 00h00'00  
    0.48 |  0.50 |      480 |   130872 |      480 | 2.66e-01 | 1.00e+00 ||     3.51 | 00h00'00  
    0.73 |  0.75 |      480 |   124148 |      480 | 2.53e-01 | 1.00e+00 ||     3.59 | 00h00'00  
    0.98 |  1.00 |      480 |   118781 |      480 | 2.42e-01 | 1.00e+00 ||     3.49 | 00h00'00  
    1.23 |  1.25 |      480 |   111160 |      480 | 2.26e-01 | 1.00e+00 ||     3.52 | 00h00'00  
    1.48 |  1.50 |      480 |   103386 |      480 | 2.10e-01 | 1.00e+00 ||     3.46 | 00h00'00  
    1.73 |  1.75 |      480 |    87366 |      472 | 1.78e-01 | 9.83e-01 ||     3.46 | 00h00'00  
    1.98 |  2.00 |      486 |    70405 |      465 | 1.41e-01 | 9.57e-01 ||     3.53 | 00h00'00  
    2.23 |  2.25 |      498 |    49134 |      406 | 9.64e-02 | 8.15e-01 ||     3.57 | 00h00'00  
    2.48 |  2.50 |      546 |    31004 |      338 | 5.55e-02 | 6.19e-01 ||     3.81 | 00h00'00  
    2.73 |  2.75 |      690 |    14688 |      214 | 2.08e-02 | 3.10e-01 ||     3.81 | 00h00'00  
    2.98 |  3.00 |     1368 |     7057 |      134 | 5.04e-03 | 9.80e-02 ||     4.45 | 00h00'00
    3.23 |  3.25 |     4974 |     3819 |      108 | 7.50e-04 | 2.17e-02 ||     5.08 | 00h00'01
    3.48 |  3.50 |    36900 |     3100 |      100 | 8.20e-05 | 2.71e-03 ||     5.41 | 00h00'06
    3.73 |  3.75 |   379146 |     2725 |      100 | 7.02e-06 | 2.64e-04 ||     5.52 | 00h01'10  
    3.98 |  4.00 |  4633536 |     1594 |      100 | 3.36e-07 | 2.16e-05 ||     5.45 | 00h14'30  
# End of the simulation.
